lng,lat
115.332535,28.690598
115.332825,28.690676
115.33296,28.69071
115.33309,28.690742
115.33323,28.690775
115.33337,28.690805
115.333496,28.690844
115.33363,28.69088
115.33377,28.690914
115.33391,28.69095
115.334045,28.690983
115.33419,28.691017
115.334335,28.691048
115.33448,28.691084
115.334625,28.691118
115.33476,28.69115
115.33491,28.691187
115.33505,28.691225
115.33519,28.69126
115.335335,28.691296
115.33548,28.691334
115.33562,28.691374
115.33577,28.691414
115.335915,28.691454
115.33606,28.691496
115.336205,28.691536
115.33635,28.691574
115.3365,28.691616
115.336655,28.691652
115.3368,28.69169
115.33695,28.691727
115.3371,28.691767
115.33725,28.691803
115.337395,28.691841
115.33754,28.691881
115.33769,28.691923
115.33784,28.691961
115.33799,28.692
115.33814,28.692036
115.338295,28.69208
115.33844,28.692125
115.33859,28.692175
115.33874,28.692225
115.33888,28.692276
115.33903,28.692333
115.33917,28.69239
115.33931,28.69245
115.33945,28.692507
115.33959,28.692566
115.33973,28.692621
115.33986,28.692677
115.34,28.69273
115.340126,28.692785
115.340256,28.69284
115.340385,28.692896
115.34051,28.692957
115.34064,28.693016
115.34077,28.693075
115.34089,28.693134
115.34102,28.69319
115.34114,28.693245
115.34127,28.693295
115.34139,28.693342
115.34152,28.693396
115.341644,28.69345
115.34177,28.693506
115.341896,28.693558
115.342026,28.693605
115.34215,28.693655
115.34228,28.693708
115.34241,28.693764
115.342545,28.69382
115.342674,28.69388
115.342804,28.693935
115.34293,28.693993
115.34306,28.694052
115.34319,28.694105
115.34332,28.69416
115.343445,28.694216
115.343575,28.694271
115.343704,28.694324
115.34383,28.694382
115.343956,28.694435
115.34408,28.694487
115.34421,28.694534
115.34434,28.694586
115.34447,28.694633
115.3446,28.694683
115.344734,28.694733
115.34487,28.694778
115.345,28.694826
115.34514,28.694876
115.345276,28.694925
115.345406,28.694979
115.34554,28.69503
115.34567,28.695078
115.3458,28.695126
115.34593,28.695175
115.34606,28.695223
115.34619,28.695267
115.34631,28.69531
115.346436,28.695354
115.34656,28.6954
115.34668,28.695448
115.34681,28.695496
115.34705,28.695587
115.347176,28.695633
115.34729,28.695673
115.347404,28.695715
115.34752,28.695755
115.34763,28.695791
115.34775,28.695827
115.34786,28.695868
115.34798,28.695906
115.34808,28.695946
115.3482,28.695986
115.348305,28.696026
115.34841,28.696066
115.348526,28.696102
115.34863,28.69614
115.34874,28.696182
115.34885,28.696224
115.34896,28.696266
115.34907,28.696306
115.349174,28.696348
115.34928,28.69639
115.34939,28.69643
115.349594,28.696508
115.3497,28.696547
115.3498,28.696587
115.3499,28.696623
115.35,28.696657
115.3501,28.696693
115.35019,28.696726
115.350296,28.69676
115.350395,28.696795
115.350494,28.696829
115.3506,28.696863
115.35071,28.696894
115.35093,28.696945
115.35104,28.696964
115.35116,28.696978
115.351395,28.696978
115.35152,28.696966
115.35174,28.69692
115.35185,28.696896
115.35197,28.696873
115.35208,28.69685
115.35219,28.696825
115.3523,28.6968
115.3524,28.696777
115.352486,28.69676
115.352554,28.696747
115.35261,28.69674
115.35266,28.696735
115.35271,28.69673
115.35275,28.69672
115.3528,28.69671
115.35285,28.6967
115.35291,28.696688
115.35298,28.696672
115.35306,28.696655
115.35314,28.69664
115.35322,28.696625
115.3533,28.696608
115.35339,28.696592
115.35349,28.696573
115.353584,28.696552
115.35369,28.696535
115.35379,28.696516
115.35389,28.696495
115.354,28.696478
115.3541,28.696457
115.35421,28.696438
115.35432,28.69642
115.35442,28.696404
115.35453,28.696386
115.35462,28.69637
115.35472,28.69635
115.35482,28.69633
115.35493,28.696312
115.35503,28.69629
115.35513,28.696268
115.35524,28.696241
115.35535,28.696218
115.35545,28.696203
115.35557,28.696182
115.355675,28.696161
115.35578,28.696136
115.355896,28.696114
115.356,28.69609
115.3561,28.696072
115.35621,28.69605
115.3563,28.696032
115.3564,28.69601
115.35649,28.695986
115.35658,28.695961
115.356674,28.695934
115.356766,28.695911
115.35685,28.695889
115.35693,28.695864
115.35702,28.69584
115.3571,28.695822
115.357185,28.695803
115.35728,28.695782
115.35736,28.69576
115.357445,28.69574
115.35754,28.69572
115.35762,28.695702
115.357704,28.69568
115.35778,28.69566
115.357864,28.69564
115.357956,28.695618
115.35804,28.695595
115.35813,28.69557
115.358215,28.695545
115.358315,28.695518
115.35851,28.695465
115.35862,28.69544
115.35885,28.69539
115.35896,28.695368
115.359085,28.695349
115.35921,28.695328
115.35933,28.695305
115.35945,28.69528
115.35958,28.695265
115.35971,28.695246
115.359856,28.69523
115.36,28.695215
115.36015,28.695204
115.3603,28.695183
115.36044,28.695156
115.36059,28.695124
115.36073,28.695091
115.36088,28.695066
115.36103,28.695045
115.36117,28.695024
115.3613,28.695005
115.36141,28.694984
115.36153,28.694963
115.36162,28.694946
115.36171,28.694927
115.3618,28.694908
115.36188,28.694895
115.36196,28.694883
115.362045,28.694872
115.36213,28.694857
115.362206,28.694841
115.36228,28.694828
115.362366,28.694817
115.36245,28.694801
115.36254,28.694788
115.36264,28.694775
115.36274,28.694757
115.36284,28.694736
115.362946,28.694715
115.36305,28.6947
115.36316,28.694677
115.36327,28.694658
115.36338,28.69464
115.3635,28.69462
115.36362,28.694601
115.36374,28.694586
115.36386,28.694569
115.363976,28.694551
115.3641,28.694538
115.36423,28.69453
115.36436,28.69453
115.36448,28.694529
115.36461,28.69453
115.36473,28.69454
115.36485,28.69455
115.36498,28.694561
115.365105,28.694574
115.36522,28.694586
115.36534,28.694597
115.36545,28.694609
115.36556,28.694618
115.36567,28.694626
115.365776,28.694635
115.365875,28.694643
115.365974,28.69465
115.36607,28.69466
115.36617,28.694666
115.366264,28.694675
115.36635,28.694683
115.36643,28.69469
115.366516,28.6947
115.36659,28.69471
115.36667,28.69472
115.36673,28.694729
115.36685,28.69474
115.36697,28.694744
115.367035,28.694748
115.367096,28.694754
115.367165,28.694756
115.36729,28.694763
115.367355,28.694765
115.36742,28.694769
115.36747,28.694769
115.36752,28.694778
115.367584,28.694784
115.36764,28.694786
115.36768,28.694786
115.36773,28.69479
115.36778,28.694796
115.367836,28.694796
115.36789,28.694805
115.367935,28.694815
115.368,28.694826
115.36806,28.694838
115.36813,28.69485
115.36821,28.69486
115.36829,28.694868
115.36837,28.694876
115.368454,28.694881
115.36854,28.694893
115.36863,28.6949
115.36873,28.69491
115.36882,28.694916
115.36892,28.694923
115.369026,28.694931
115.36913,28.694942
115.36924,28.694956
115.369354,28.694965
115.36947,28.694975
115.36958,28.694983
115.3697,28.69499
115.369804,28.694996
115.36991,28.694992
115.37001,28.694996
115.37009,28.694998
115.37016,28.694998
115.37023,28.694998
115.37029,28.694996
115.37035,28.694996
115.3704,28.69499
115.370445,28.694988
115.37048,28.694984
115.370514,28.694979
115.3706,28.69497
115.37068,28.694962
115.37073,28.694956
115.37077,28.694954
115.37083,28.694948
115.37089,28.694946
115.37094,28.69494
115.371,28.694933
115.37106,28.694927
115.371124,28.694921
115.37119,28.694916
115.37126,28.69491
115.37133,28.694902
115.37141,28.694895
115.371475,28.694887
115.37155,28.69488
115.37162,28.69487
115.37169,28.69486
115.37175,28.694847
115.37182,28.694836
115.37188,28.694824
115.37193,28.694815
115.371994,28.694807
115.37205,28.694798
115.3721,28.694786
115.37216,28.694769
115.37222,28.694748
115.372284,28.694735
115.37236,28.694725
115.37244,28.694714
115.37252,28.694704
115.372604,28.694696
115.372696,28.69469
115.37279,28.694689
115.372894,28.694685
115.37299,28.694672
115.3731,28.69466
115.373215,28.694649
115.37333,28.69464
115.37344,28.694626
115.373566,28.69461
115.37368,28.6946
115.3738,28.694588
115.373924,28.694576
115.374054,28.694565
115.37418,28.694551
115.374306,28.694536
115.374435,28.694523
115.374565,28.69451
115.374695,28.69449
115.374825,28.694475
115.37496,28.69446
115.3751,28.69444
115.37523,28.694416
115.37537,28.694393
115.37551,28.69437
115.37565,28.69435
115.37579,28.694332
115.37594,28.694324
115.37608,28.694313
115.37623,28.6943
115.37637,28.694283
115.37652,28.694265
115.37681,28.694233
115.37696,28.694221
115.377106,28.694208
115.37726,28.694195
115.37755,28.694159
115.3777,28.694141
115.37785,28.694126
115.378006,28.694107
115.37816,28.694094
115.3783,28.694075
115.378456,28.694056
115.37861,28.694035
115.3789,28.694
115.37905,28.693985
115.379196,28.69397
115.37933,28.693953
115.37948,28.693933
115.37962,28.693914
115.37976,28.693901
115.379906,28.693886
115.38004,28.69387
115.38017,28.693855
115.3803,28.693836
115.38044,28.69382
115.38057,28.69381
115.38071,28.693802
115.38084,28.69379
115.38097,28.693777
115.381096,28.693758
115.38122,28.693735
115.38135,28.69371
115.38147,28.693684
115.38159,28.693659
115.38172,28.69363
115.38184,28.693605
115.381966,28.69358
115.38208,28.693554
115.3822,28.693527
115.38232,28.693506
115.38244,28.693483
115.38255,28.69346
115.38267,28.693436
115.38279,28.69341
115.382904,28.693384
115.38302,28.69336
115.38313,28.693333
115.383255,28.693308
115.38337,28.693283
115.383484,28.693256
115.3836,28.693228
115.38382,28.69317
115.38404,28.693117
115.38414,28.693089
115.38423,28.693056
115.38433,28.693035
115.38443,28.693012
115.384514,28.692991
115.3846,28.69297
115.384674,28.69295
115.38475,28.69292
115.38482,28.692888
115.38487,28.692848
115.38492,28.692816
115.384964,28.692785
115.385,28.692764
115.38505,28.69275
115.38509,28.69275
115.38514,28.692755
115.38519,28.692762
115.38525,28.692776
115.38531,28.692785
115.38537,28.692793
115.38543,28.69279
115.3855,28.692781
115.38557,28.692766
115.385635,28.69275
115.38571,28.692736
115.3858,28.69272
115.38589,28.692701
115.38598,28.69268
115.38608,28.692657
115.38618,28.692635
115.386284,28.692612
115.3864,28.692589
115.386505,28.692562
115.38661,28.692537
115.38673,28.69251
115.38684,28.692486
115.38696,28.692461
115.38708,28.692436
115.3872,28.692408
115.38732,28.69238
115.57187,28.550459
115.57206,28.550407
115.57224,28.550358
115.572426,28.55031
115.57261,28.55026
115.57279,28.55021
115.572975,28.550163
115.57316,28.550116
115.57334,28.550068
115.573524,28.550018
115.57371,28.549967
115.57389,28.549915
115.57407,28.549864
115.57425,28.549812
115.57443,28.549765
115.574615,28.549717
115.5748,28.549665
115.57498,28.54962
115.575165,28.54957
115.57535,28.549524
115.57553,28.549482
115.57571,28.549448
115.5759,28.549408
115.57607,28.549374
115.576256,28.549337
115.57644,28.549309
115.57662,28.54928
115.576805,28.549255
115.57698,28.549236
115.577156,28.549215
115.57734,28.5492
115.577515,28.549189
115.57769,28.549177
115.57786,28.54917
115.57803,28.549162
115.57821,28.549158
115.578384,28.549158
115.57857,28.549158
115.57874,28.54916
115.57893,28.54917
115.57912,28.549181
115.5793,28.549192
115.57949,28.549206
115.57968,28.549215
115.579865,28.549238
115.580055,28.549265
115.580246,28.549286
115.58043,28.54931
115.58062,28.549334
115.58081,28.54936
115.581,28.549389
115.58119,28.549416
115.58138,28.54944
115.58157,28.549465
115.581764,28.549492
115.581955,28.549515
115.58215,28.549538
115.58235,28.549562
115.58254,28.549587
115.58273,28.54961
115.58293,28.549631
115.58313,28.549656
115.58332,28.549679
115.58351,28.5497
115.5837,28.549723
115.58389,28.549746
115.58408,28.549772
115.58427,28.5498
115.58445,28.549826
115.584625,28.54985
115.58481,28.54987
115.58499,28.54989
115.58517,28.549915
115.58535,28.54994
115.58553,28.549969
115.58571,28.549994
115.58589,28.550018
115.586075,28.550037
115.58626,28.55006
115.58644,28.550081
115.586624,28.550104
115.586815,28.550125
115.587,28.550148
115.58719,28.55017
115.58737,28.550194
115.58756,28.550219
115.58775,28.550243
115.58794,28.550268
115.58813,28.550297
115.58831,28.550322
115.5885,28.550343
115.58869,28.550362
115.58888,28.550383
115.58907,28.550407
115.589264,28.550434
115.589455,28.550455
115.589645,28.55048
115.589836,28.5505
115.59002,28.550526
115.5902,28.550549
115.590385,28.550573
115.59057,28.5506
115.590744,28.550629
115.59092,28.550653
115.591095,28.550678
115.59127,28.5507
115.59144,28.550722
115.591606,28.550749
115.591774,28.550774
115.59194,28.550798
115.59211,28.550823
115.59227,28.550852
115.59244,28.55088
115.5926,28.55091
115.592766,28.550945
115.59293,28.550982
115.593094,28.55102
115.59342,28.551098
115.59358,28.55114
115.59374,28.551184
115.5939,28.55123
115.59406,28.551281
115.59422,28.551334
115.59438,28.551392
115.59454,28.55145
115.5947,28.551512
115.594864,28.551575
115.595024,28.551638
115.595184,28.551706
115.59534,28.551779
115.5955,28.551851
115.59565,28.551926
115.5958,28.552
115.595955,28.552076
115.596115,28.55215
115.59627,28.552229
115.59643,28.552305
115.59659,28.552383
115.59674,28.55246
115.5969,28.552536
115.59721,28.552683
115.59737,28.552755
115.59753,28.552835
115.59768,28.552916
115.59784,28.552994
115.59799,28.553068
115.598145,28.553143
115.598305,28.553219
115.59846,28.553291
115.59862,28.553366
115.59877,28.553444
115.59892,28.55352
115.59908,28.553593
115.59924,28.553665
115.599396,28.553738
115.599556,28.55381
115.59971,28.553883
115.59987,28.55396
115.60002,28.554035
115.60018,28.554113
115.600334,28.55419
115.600494,28.554264
115.60065,28.55434
115.6008,28.554413
115.60095,28.554487
115.601105,28.554562
115.60125,28.554634
115.601395,28.554708
115.60154,28.55478
115.60169,28.554853
115.60184,28.554928
115.60199,28.555
115.60214,28.555077
115.602295,28.555151
115.60245,28.555227
115.60261,28.555305
115.60276,28.555386
115.60292,28.555466
115.60309,28.555546
115.603264,28.555626
115.60344,28.555702
115.603615,28.555779
115.6038,28.55585
115.60399,28.55592
115.60418,28.55599
115.60437,28.556059
115.60456,28.556124
115.60475,28.55619
115.604935,28.556255
115.60512,28.556318
115.60531,28.55638
115.60549,28.556442
115.605675,28.556505
115.60586,28.556566
115.60603,28.556627
115.60622,28.55669
115.60639,28.55675
115.60657,28.556807
115.60674,28.556866
115.60692,28.556929
115.6071,28.55699
115.60728,28.55705
115.60745,28.557114
115.607635,28.557173
115.60782,28.557232
115.608,28.557293
115.60818,28.557356
115.60836,28.557415
115.60854,28.557476
115.60872,28.55754
115.608894,28.557606
115.60908,28.557669
115.60925,28.557734
115.60943,28.557798
115.60961,28.557858
115.60978,28.55792
115.609955,28.55798
115.61013,28.55804
115.610306,28.5581
115.61048,28.55816
115.610664,28.55822
115.61084,28.55828
115.611015,28.55834
115.61119,28.558397
115.61137,28.558458
115.61154,28.558517
115.61172,28.558577
115.611885,28.558636
115.61206,28.558693
115.612236,28.55875
115.612404,28.558805
115.61258,28.55886
115.61275,28.55891
115.612915,28.558964
115.61308,28.559015
115.61325,28.559065
115.61343,28.559107
115.6136,28.559147
115.61378,28.559187
115.61396,28.559225
115.61414,28.559265
115.61432,28.559303
115.614494,28.55934
115.61468,28.559376
115.61486,28.559406
115.61504,28.559437
115.61523,28.559465
115.6154,28.559496
115.61557,28.559528
115.61574,28.55956
115.615906,28.559593
115.61607,28.559626
115.61624,28.559656
115.61641,28.559687
115.61657,28.559717
115.61673,28.55975
115.61689,28.55978
115.61705,28.559813
115.61721,28.559847
115.61736,28.559877
115.61752,28.559906
115.617676,28.559935
115.617836,28.559965
115.618,28.559996
115.61816,28.560024
115.61832,28.560057
115.618484,28.560085
115.61865,28.560118
115.61882,28.560148
115.61899,28.56018
115.61916,28.560215
115.61933,28.560247
115.6195,28.560284
115.61967,28.560318
115.61984,28.560352
115.62001,28.560387
115.62018,28.560425
115.620346,28.560461
115.620514,28.560501
115.620674,28.560537
115.62083,28.560575
115.62097,28.560614
115.62112,28.56065
115.621254,28.560682
115.62138,28.560719
115.62151,28.560753
115.62165,28.56079
115.62179,28.560827
115.62192,28.560865
115.62206,28.560907
115.6222,28.560951
115.622345,28.560995
115.62248,28.561043
115.62263,28.561098
115.622765,28.561153
115.6229,28.561209
115.62304,28.561262
115.62318,28.561321
115.62331,28.561378
115.623436,28.561436
115.623566,28.561493
115.623695,28.56155
115.623825,28.561607
115.623955,28.561665
115.624084,28.56172
115.6242,28.561773
115.62431,28.561821
115.62443,28.56187
115.62454,28.56192
115.62466,28.56197
115.62477,28.56202
115.624886,28.562073
115.62501,28.562126
115.62513,28.56218
115.62525,28.562235
115.625374,28.562292
115.6255,28.56235
115.625626,28.562407
115.625755,28.562464
115.62588,28.562517
115.626,28.562572
115.62613,28.562632
115.62625,28.562689
115.62638,28.562744
115.62651,28.562803
115.62664,28.56286
115.62677,28.56292
115.62691,28.562979
115.62704,28.563034
115.627174,28.563091
115.627304,28.563148
115.627426,28.563208
115.62755,28.563267
115.62768,28.563322
115.6278,28.563375
115.62792,28.56343
115.62804,28.563484
115.62814,28.563534
115.62824,28.563576
115.62834,28.563616
115.628426,28.563656
115.62851,28.563696
115.62859,28.563734
115.62868,28.563772
115.62877,28.56381
115.62887,28.56385
115.62896,28.56389
115.62907,28.563936
115.62917,28.563984
115.62928,28.564032
115.629395,28.564083
115.62951,28.564135
115.62962,28.564188
115.62974,28.564241
115.62986,28.564295
115.62999,28.56435
115.63011,28.564405
115.63024,28.56446
115.63037,28.564516
115.6305,28.564573
115.63063,28.56463
115.63077,28.56469
115.630905,28.56475
115.63104,28.56481
115.63118,28.56487
115.63132,28.564936
115.63146,28.564997
115.6316,28.565062
115.631744,28.565128
115.63188,28.565195
115.63203,28.565262
115.63217,28.56533
115.63232,28.565401
115.632454,28.565474
115.6326,28.565546
115.632744,28.565619
115.63288,28.565691
115.63302,28.565767
115.633156,28.565845
115.63329,28.56593
115.63342,28.566011
115.63356,28.566092
115.63369,28.566175
115.63382,28.56626
115.63395,28.566345
115.63408,28.566433
115.63421,28.56652
115.63434,28.56661
115.63446,28.566706
115.63458,28.566801
115.634705,28.5669
115.63483,28.567001
115.63495,28.5671
115.63506,28.5672
115.63518,28.567303
115.63529,28.567408
115.63541,28.56751
115.63552,28.567614
115.63563,28.567717
115.635735,28.567822
115.63584,28.567926
115.635956,28.568031
115.63606,28.56814
115.63617,28.56825
115.63628,28.568357
115.63638,28.568466
115.6365,28.568577
115.63661,28.568686
115.63672,28.568796
115.63683,28.56891
115.63695,28.569023
115.63706,28.569138
115.637184,28.569254
115.6373,28.569368
115.63741,28.569483
115.63764,28.569712
115.63776,28.569826
115.63788,28.56994
115.63799,28.570059
115.63811,28.570177
115.63824,28.570301
115.63836,28.570427
115.63847,28.570553
115.638596,28.570677
115.63872,28.5708
115.63884,28.570923
115.63897,28.571047
115.63909,28.57117
115.63921,28.571293
115.639336,28.571415
115.639465,28.571535
115.63959,28.571657
115.63972,28.57178
115.63984,28.571903
115.63996,28.572025
115.64008,28.572145
115.640205,28.572266
115.64033,28.572386
115.64057,28.572622
115.64069,28.572742
115.640816,28.572863
115.64094,28.572983
115.64106,28.573109
115.64118,28.573233
115.6413,28.573357
115.641426,28.573479
115.64155,28.573599
115.64167,28.573723
115.64179,28.573847
115.641914,28.57397
115.642044,28.574095
115.642166,28.574217
115.64229,28.57434
115.64242,28.574461
115.64254,28.574583
115.64267,28.574705
115.64279,28.57483
115.642914,28.574951
115.643036,28.575075
115.643166,28.575195
115.643295,28.575315
115.643425,28.575436
115.643555,28.575556
115.643684,28.575676
115.643814,28.5758
115.64395,28.57592
115.64409,28.576038
115.644226,28.576157
115.64436,28.576273
115.6445,28.576393
115.64464,28.576515
115.64478,28.576632
115.64492,28.576746
115.645065,28.57686
115.64521,28.576973
115.645355,28.577085
115.64551,28.5772
115.64565,28.577316
115.645805,28.57743
115.64595,28.577545
115.6461,28.57766
115.646255,28.577772
115.64641,28.577885
115.64657,28.577993
115.64672,28.578098
115.64687,28.578201
115.64703,28.5783
115.647194,28.578402
115.64735,28.578499
115.64751,28.578592
115.64766,28.578686
115.64781,28.578773
115.64796,28.578856
115.6481,28.578936
115.64824,28.579012
115.64838,28.579088
115.648506,28.57916
115.648636,28.579227
115.64876,28.579294
115.64888,28.579363
115.649,28.579432
115.649124,28.579496
115.64925,28.579557
115.64937,28.57962
115.64949,28.579681
115.64961,28.579744
115.64974,28.579807
115.64987,28.57987
115.65001,28.579935
115.65015,28.58
115.65029,28.580067
115.65044,28.580137
115.65058,28.580206
115.650734,28.58027
115.65089,28.580338
115.65104,28.580406
115.6512,28.580477
115.65136,28.580545
115.65152,28.580612
115.65168,28.580683
115.65185,28.580753
115.65201,28.580824
115.65218,28.580893
115.65253,28.581032
115.6527,28.581102
115.65305,28.581247
115.65323,28.581324
115.65341,28.581398
115.653595,28.58147
115.65378,28.581547
115.654144,28.5817
115.65433,28.581776
115.65451,28.581854
115.65469,28.58193
115.654884,28.582006
115.65507,28.582083
115.65526,28.582157
115.65545,28.582233
115.65564,28.58231
115.65582,28.582388
115.65601,28.582464
115.656204,28.58254
115.65639,28.582619
115.65658,28.582697
115.65675,28.582771
115.65694,28.582848
115.65712,28.582924
115.6573,28.582998
115.657486,28.583075
115.65767,28.58315
115.657845,28.583225
115.65802,28.583303
115.6582,28.58338
115.65837,28.583456
115.65855,28.58353
115.658714,28.583607
115.65888,28.58368
115.65905,28.583755
115.65922,28.583836
115.65938,28.583916
115.65954,28.583994
115.6597,28.584076
115.65986,28.584154
115.66001,28.584238
115.66017,28.58432
115.660324,28.5844
115.660484,28.584482
115.66064,28.584568
115.660805,28.584654
115.66096,28.584736
115.66112,28.584816
115.66128,28.584896
115.66144,28.584972
115.66159,28.585056
115.66174,28.585146
115.6619,28.585238
115.66206,28.585331
115.662224,28.585423
115.662384,28.585516
115.662544,28.58561
115.662704,28.585703
115.662865,28.585796
115.663025,28.585892
115.663185,28.585985
115.663345,28.586077
115.663506,28.586168
115.663666,28.58626
115.66382,28.586351
115.66398,28.586445
115.66414,28.586533
115.66429,28.586622
115.66445,28.586714
115.664604,28.586802
115.664764,28.586891
115.66492,28.58698
115.66507,28.58707
115.66522,28.58716
115.665375,28.587252
115.665535,28.587337
115.66569,28.587425
115.66585,28.587513
115.666,28.5876
115.66615,28.58769
115.666306,28.587778
115.66646,28.587866
115.66661,28.587954
115.66676,28.588041
115.666916,28.588127
115.66706,28.588215
115.667206,28.588299
115.66736,28.588383
115.66751,28.58847
115.66766,28.588556
115.667816,28.588642
115.66797,28.588732
115.66813,28.588818
115.66829,28.588905
115.66844,28.588993
115.6686,28.589083
115.668915,28.589266
115.66907,28.589355
115.66923,28.589445
115.66954,28.589622
115.66969,28.58971
115.66985,28.589798
115.670006,28.589886
115.67016,28.589968
115.6703,28.590046
115.67043,28.59012
115.67056,28.590199
115.67069,28.590273
115.67082,28.590345
115.67095,28.590416
115.67108,28.59049
115.67121,28.590565
115.67135,28.590637
115.67148,28.590714
115.67161,28.59079
115.67174,28.59087
115.67187,28.590954
115.672005,28.591038
115.67213,28.591124
115.67226,28.59121
115.672386,28.5913
115.672516,28.591393
115.672646,28.591486
115.67277,28.591581
115.67289,28.59168
115.67302,28.591778
115.67314,28.591879
115.67326,28.591982
115.67338,28.592087
115.67349,28.592196
115.673615,28.592302
115.67373,28.592413
115.67384,28.592527
115.67396,28.592646
115.67407,28.592766
115.674194,28.592886
115.67431,28.59301
115.67442,28.593136
115.67454,28.593264
115.67465,28.59339
115.67477,28.593515
115.67488,28.593643
115.675,28.593771
115.67512,28.5939
115.67523,28.59403
115.675354,28.594158
115.67547,28.594286
115.67559,28.594416
115.675705,28.594545
115.67582,28.594673
115.67594,28.594803
115.676056,28.59493
115.67618,28.595062
115.6763,28.595196
115.67642,28.59533
115.676544,28.59546
115.67667,28.595592
115.67679,28.595722
115.67691,28.595856
115.677025,28.595985
115.67715,28.596115
115.67727,28.596247
115.67739,28.596376
115.677505,28.596502
115.67763,28.59663
115.67774,28.59676
115.67786,28.596888
115.67797,28.597017
115.678085,28.597145
115.6782,28.59727
115.678314,28.597395
115.678535,28.59764
115.67876,28.59788
115.67887,28.597996
115.678986,28.59811
115.67909,28.598223
115.6792,28.598337
115.67941,28.598562
115.67951,28.598671
115.67961,28.598776
115.6797,28.598875
115.679794,28.598969
115.67995,28.59913
115.68001,28.599205
115.68008,28.599276
115.68013,28.59934
115.68019,28.599405
115.68025,28.59947
115.680305,28.599537
115.68037,28.599604
115.68043,28.59967
115.68049,28.59974
115.68055,28.599815
115.680626,28.599895
115.680695,28.599976
115.68076,28.600054
115.68083,28.600126
115.6809,28.60019
115.68096,28.600245
115.68101,28.60029
115.68105,28.600325
115.6811,28.600355
115.68114,28.600384
115.68116,28.600405
115.68118,28.600426
115.68122,28.600471
115.681244,28.600496
115.681274,28.60052
115.6813,28.600546
115.68132,28.600567
115.681335,28.600586
115.68135,28.600595
115.68136,28.600603
115.68137,28.60061
115.68138,28.600615
115.68139,28.60062
115.6814,28.600628
115.6814,28.600636
115.681404,28.600643
115.68141,28.60065
115.68142,28.600655
115.68143,28.60066
115.681435,28.600666
115.681435,28.600672
115.681435,28.60068
115.68144,28.600689
115.68146,28.600695
115.681465,28.600702
115.68147,28.600708
115.68148,28.600714
115.68148,28.600716
115.68148,28.600718
115.6816,28.6008
115.681625,28.600811
115.68165,28.60083
115.68169,28.600851
115.68173,28.600885
115.681786,28.600922
115.68184,28.600964
115.68189,28.601004
115.68195,28.60105
115.68203,28.6011
115.68211,28.601164
115.68219,28.601223
115.682274,28.60128
115.682365,28.601336
115.68246,28.601397
115.68256,28.601458
115.68267,28.601522
115.68278,28.601585
115.68289,28.60165
115.683014,28.601715
115.683136,28.601784
115.68326,28.60185
115.683395,28.601921
115.68353,28.601992
115.68367,28.602062
115.683815,28.602137
115.68395,28.60221
115.6841,28.602283
115.68424,28.602356
115.68439,28.60243
115.68453,28.602507
115.68468,28.602583
115.684814,28.602661
115.68496,28.602741
115.685104,28.602821
115.68525,28.602901
115.685394,28.602982
115.68554,28.603064
115.68568,28.603146
115.68582,28.603226
115.68597,28.603306
115.68612,28.603382
115.686264,28.603462
115.68641,28.603544
115.68656,28.603628
115.686714,28.60371
115.68687,28.603792
115.68702,28.603878
115.68717,28.603962
115.687325,28.604048
115.687485,28.604136
115.68764,28.604225
115.6878,28.604313
115.687965,28.604403
115.688126,28.604488
115.68829,28.604576
115.68845,28.604666
115.688614,28.604755
115.68878,28.604843
115.68895,28.60493
115.68911,28.60502
115.68928,28.60511
115.689445,28.605198
115.68961,28.60529
115.68977,28.60538
115.68994,28.605473
115.6901,28.605564
115.69027,28.605654
115.69044,28.60574
115.6906,28.605825
115.690765,28.605915
115.69093,28.606003
115.69109,28.606092
115.69126,28.606182
115.69142,28.606274
115.69159,28.606363
115.69175,28.606455
115.69191,28.606544
115.69208,28.606634
115.69224,28.606726
115.692406,28.606815
115.69257,28.606901
115.69274,28.60699
115.6929,28.60708
115.69307,28.607174
115.69324,28.607264
115.6934,28.607355
115.693565,28.607445
115.693726,28.607538
115.69389,28.60763
115.69405,28.607721
115.69422,28.607813
115.69438,28.607903
115.69455,28.60799
115.69471,28.608074
115.69487,28.608164
115.69503,28.608252
115.69519,28.60834
115.69535,28.608425
115.6955,28.60851
115.69566,28.608593
115.69582,28.608675
115.695984,28.608759
115.69614,28.608837
115.6963,28.608915
115.69645,28.609
115.6966,28.609089
115.696754,28.609179
115.69691,28.609264
115.69706,28.609356
115.69721,28.609442
115.69736,28.609533
115.69751,28.609621
115.697655,28.60971
115.69781,28.6098
115.69795,28.609896
115.6981,28.609985
115.69824,28.61008
115.69839,28.610168
115.69853,28.610258
115.69867,28.610348
115.69881,28.610437
115.69895,28.61053
115.69909,28.61062
115.69923,28.610712
115.69936,28.610806
115.6995,28.6109
115.699646,28.610996
115.69978,28.611092
115.69993,28.61119
115.700066,28.611288
115.7002,28.61139
115.70035,28.611496
115.700485,28.6116
115.70063,28.611698
115.70077,28.611795
115.70091,28.611895
115.70106,28.611994
115.701195,28.612099
115.70134,28.612206
115.70148,28.612312
115.70163,28.612423
115.701775,28.612534
115.70191,28.612642
115.70206,28.612755
115.7022,28.612865
115.70234,28.612984
115.702484,28.613098
115.70262,28.613214
115.70276,28.61333
115.702896,28.613445
